intptlat,intptlong,zcta5
45.22599411,-99.84838867,57450
45.42848969,-98.94911194,57451
45.52939606,-99.862854,57452
45.61024094,-97.78353119,57454
45.0069809,-99.6830368,57455
45.7355957,-98.98007965,57456
45.87727737,-99.15429688,57457
45.27957535,-98.67068481,57460
45.1568718,-98.43202209,57461
45.12910461,-98.6772995,57465
45.22357559,-99.46066284,57466
44.83677292,-99.180336,57467
45.49975204,-97.75814056,57468
44.85738373,-98.57177734,57469
44.88389969,-98.89428711,57470
45.4045372,-99.31826782,57471
45.43571854,-100.0681076,57472
44.99145889,-99.49934387,57473
45.29201508,-98.2787323,57474
45.2235527,-99.62463379,57475
44.70616531,-98.61524963,57476
45.04694366,-98.16235352,57477
45.30294418,-98.44321442,57479
45.66259384,-98.68296051,57481
44.52759933,-100.3090363,57501
44.85279846,-100.1936569,57520
43.79650116,-101.1988907,57521
44.46548843,-99.99481964,57522
43.23340225,-99.21376801,57523
43.19077682,-99.76125336,57528
43.23060226,-99.563797,57529
43.97367096,-100.4859085,57531
44.40031052,-100.6282196,57532
43.37893295,-99.42493439,57533
43.57092285,-99.68736267,57534
44.40538406,-99.76526642,57536
44.57808685,-101.0673065,57537
43.15399551,-99.14204407,57538
44.51732254,-99.6125946,57540
43.59402084,-99.88388824,57541
43.7756691,-101.5020676,57543
43.94525528,-99.90923309,57544
43.48959732,-101.4236908,57547
44.16802216,-99.60021973,57548
43.17723083,-101.7114029,57551
44.28298187,-101.199913,57552
44.47459412,-101.6455917,57553
43.24328613,-100.6108093,57555
43.93621063,-100.7234802,57559
43.43922806,-101.1909332,57560
43.89756775,-100.9584274,57562
43.36538315,-100.3655167,57563
44.72961044,-99.98966217,57564
43.32350159,-101.09095,57566
44.12425613,-101.7400894,57567
43.88557816,-100.0745316,57568
43.85644531,-99.57285309,57569
43.19797897,-100.8310089,57570
43.08522034,-99.09250641,57571
43.13936234,-101.0449142,57572
43.05932999,-101.3570175,57574
43.92091751,-100.2961121,57576
43.528759,-101.6772156,57577
43.59870911,-100.7855759,57579
43.2894249,-100.0901871,57580
43.52896881,-100.0708618,57584
43.53911209,-100.4054337,57585
45.45582199,-100.5495911,57601
45.3772583,-102.5402145,57620
45.75009155,-101.0728607,57621
44.68339539,-101.5675278,57622
45.02981186,-101.6858597,57623
44.9495697,-101.0606384,57625
44.97970581,-102.2321396,57626
45.43915939,-100.9055405,57630
45.53293228,-100.2810135,57631
45.83345413,-100.0442123,57632
45.45721054,-101.4479904,57633
45.75203323,-101.8964081,57634
45.03181458,-101.4375153,57636
45.8698616,-102.2320633,57638
45.70332336,-100.7670441,57639
45.78959656,-102.7176208,57640
45.86808777,-101.2973709,57641
45.81124878,-100.7495422,57642
45.44923019,-102.0464935,57644
45.98045349,-101.7392883,57645
45.68241882,-100.0816727,57646
45.91016769,-100.3544922,57648
45.51663589,-102.858017,57649
45.84795761,-103.0143585,57650
45.47602844,-103.148407,57651
45.18639374,-100.6584854,57652
45.39303207,-101.048996,57656
45.51888275,-100.79216,57657
45.6798439,-100.4946518,57658
45.79733658,-101.5863647,57660
45.25675201,-100.9601898,57661
44.14605713,-103.2067184,57701
44.04828262,-103.4204636,57702
44.00456238,-103.0426254,57703
44.15718842,-103.0935516,57706
43.30805588,-101.9416122,57714
43.10707474,-102.2071228,57716
44.93387222,-103.8957443,57717
44.17073822,-103.3681946,57718
44.23244095,-102.9760971,57719
45.5758667,-103.6570358,57720
43.45628738,-102.9210968,57722
45.6453743,-104.0238266,57724
43.93203354,-102.7919006,57725
43.72082138,-103.6418457,57730
44.20103836,-103.692543,57732
43.29078674,-103.8495636,57735
43.63449097,-103.1238098,57738
44.40496826,-103.4666367,57741
43.78263474,-103.0459442,57744
44.01924133,-103.7786026,57745
43.38485336,-103.5272369,57747
44.56066513,-102.0445328,57748
43.59379196,-101.9555435,57750
43.88453293,-103.4531326,57751
43.45228577,-102.1742325,57752
44.25543213,-103.8875656,57754
45.86832428,-103.3471756,57755
43.23687363,-102.4937897,57756
44.91111755,-102.8191757,57758
44.2350502,-103.5466995,57759
45.00595093,-103.3007584,57760
44.22713852,-102.738533,57761
44.7533493,-103.6196899,57762
43.11135101,-103.2519302,57763
43.18321228,-102.8379517,57764
43.39762115,-103.1978073,57766
44.13674927,-102.5711136,57767
44.24700165,-103.2870483,57769
43.05799866,-102.5896225,57770
43.53357697,-102.5928879,57772
43.59211349,-103.5681458,57773
44.10196304,-102.0289536,57775
45.2578392,-103.4887085,57776
44.56377411,-103.7553253,57779
43.78026581,-102.5105438,57780
43.29530716,-103.136673,57782
44.47416306,-103.9182587,57783
44.4272995,-103.1321564,57785
44.68590546,-102.6502533,57787
44.61696243,-103.2049408,57788
44.08208466,-102.2172775,57790
44.21379089,-102.4623032,57791
44.50932312,-102.3975372,57792
44.52536774,-103.5787582,57793
43.12403488,-102.3948441,57794
44.49870682,-103.8724136,57799
46.44518661,-96.71999359,58001
46.97108841,-97.39723969,58002
47.026474,-97.27072144,58004
47.05289078,-96.95088959,58005
47.1015625,-97.20979309,58006
47.02436066,-97.46865082,58007
46.3092804,-97.00054932,58008
47.32769012,-97.24655914,58009
46.91875076,-97.53988647,58011
46.94168472,-97.16832733,58012
46.05784988,-97.35326385,58013
46.59525681,-96.81649017,58015
47.36712646,-97.46175385,58016
46.04336166,-97.85147095,58017
46.43597794,-96.89650726,58018
46.7361412,-97.0821228,58021
46.63302231,-97.60793304,58027
47.1196022,-97.40378571,58029
46.03005981,-96.67006683,58030
46.76768494,-97.67149353,58031
46.06509399,-97.64282227,58032
46.43470001,-97.91956329,58033
47.25341415,-97.4305191,58035
47.15556717,-96.94815826,58036
47.24510574,-96.99577332,58038
46.18949509,-97.68499756,58040
46.04790497,-96.91836548,58041
46.97089005,-96.9560318,58042
45.97357941,-97.5450058,58043
47.38888168,-97.01631927,58045
47.32812119,-97.72458649,58046
46.72426224,-96.87275696,58047
47.19882202,-97.22367096,58048
46.65073776,-98.0080719,58049
46.63683319,-97.02149963,58051
46.63462067,-97.27957153,58052
46.05250549,-97.18054199,58053
46.41687775,-97.66872406,58054
47.23134995,-97.92939758,58056
46.42447662,-97.25727844,58057
46.18254471,-96.96336365,58058
46.8506279,-97.12586975,58059
46.26412582,-97.41559601,58060
46.27894592,-96.90206146,58061
46.63743591,-97.81882477,58062
46.95903397,-97.79758453,58063
47.14474106,-97.61087036,58064
47.18616867,-97.76050568,58065
46.07082367,-97.46935272,58067
46.52887344,-97.37509155,58068
46.24308777,-97.83960724,58069
46.95079041,-97.6713562,58071
46.9257164,-98.00683594,58072
46.27553558,-96.73039246,58075
46.27282715,-96.60758209,58076
46.52483749,-96.97512054,58077
46.86249924,-96.92408752,58078
46.86824036,-97.32494354,58079
46.31063461,-97.14139557,58081
46.92709351,-96.83470154,58102
46.85614014,-96.82207489,58103
46.79323196,-96.83968353,58104
46.89538574,-96.80784607,58105
47.86663818,-97.1411438,58201
47.92075729,-97.07220459,58202
47.97047806,-97.1654892,58203
47.95500183,-97.38679504,58204
47.95147324,-97.37899017,58205
48.40568924,-98.11158752,58210
47.70854187,-98.00041962,58212
47.92454529,-97.49970245,58214
48.88188553,-97.43447876,58216
47.59386826,-97.03839874,58218
47.4776268,-96.87897491,58219
48.79632187,-97.71963501,58220
48.6099472,-97.67868805,58222
47.50523376,-97.03788757,58223
48.17233658,-97.9436264,58224
48.61123657,-97.22277832,58225
48.54909515,-97.89270782,58227
47.88101578,-97.35464478,58228
48.49848557,-98.24432373,58229
47.47413635,-97.83161163,58230
48.20223999,-97.82939911,58231
48.2261734,-97.52571869,58233
48.09898758,-97.47476196,58235
48.41420746,-97.40287781,58237
48.78278732,-97.39281464,58238
48.91959763,-98.68490601,58239
47.63596725,-97.48458099,58240
48.69842148,-97.6774292,58241
48.51270676,-97.68086243,58243
48.14406586,-97.61169434,58244
48.82279587,-98.32679749,58249
48.26719666,-98.00085449,58250
47.9542923,-97.70024109,58251
47.77400208,-98.15000916,58254
48.08402634,-97.20017242,58256
47.49729538,-97.28182983,58257
48.01538086,-97.35192108,58258
48.02575684,-98.12822723,58259
48.6375885,-98.0247879,58260
48.24489594,-97.3127594,58261
48.68218231,-97.87634277,58262
48.95608521,-97.61214447,58265
48.00093842,-97.84997559,58266
47.75108719,-97.63830566,58267
48.69618225,-98.17686462,58269
48.39354324,-97.78335571,58270
48.9128952,-97.28969574,58271
48.01626205,-97.98183441,58272
48.29610062,-97.66854858,58273
47.49189758,-97.48854828,58274
47.67937469,-97.12113953,58275
48.63808441,-97.46035004,58276
47.60837936,-97.82331085,58277
47.77008438,-97.12153625,58278
48.85583878,-98.6164856,58281
48.91200256,-97.94062042,58282
48.1419487,-98.87169647,58301
48.65786743,-98.58927917,58311
48.82410049,-99.77734375,58316
48.60533905,-99.373909,58317
48.85808563,-100.3974228,58318
48.20071411,-98.34481812,58321
48.85522461,-98.88516235,58323
48.47939682,-99.22094727,58324
48.29031372,-99.14855957,58325
48.10095215,-98.59437561,58327
48.87330627,-100.0795898,58329
48.44950104,-98.45961761,58330
48.63851547,-99.09004211,58331
48.04415894,-99.77297211,58332
47.9860878,-99.02207947,58335
48.53713608,-98.62444305,58338
48.91439819,-99.43786621,58339
47.78210068,-99.84440613,58341
48.30379486,-99.72950745,58343
48.02783966,-98.34150696,58344
48.30696106,-98.36656952,58345
48.28757858,-99.42733002,58346
47.97166443,-99.52108765,58348
48.09908676,-99.27804565,58351
48.7105751,-98.87277985,58352
48.63466263,-99.59663391,58353
48.59075165,-98.36641693,58355
47.67865753,-99.0851593,58356
47.94845963,-99.23851776,58357
47.75247955,-98.33922577,58361
48.21220016,-99.08547974,58362
48.75502777,-99.44730377,58363
48.85940933,-99.25285339,58365
48.65352249,-99.87403107,58366
48.87040329,-99.5806427,58367
48.26087189,-100.0532227,58368
48.94363785,-99.79711151,58369
47.99266434,-98.83956146,58370
48.94519043,-98.99692535,58372
47.83957291,-99.09765625,58374
48.47164536,-98.87296295,58377
47.89698029,-98.82313538,58379
47.82515335,-98.50185394,58380
47.8257637,-98.74877167,58381
48.31814957,-98.77879333,58382
48.59586716,-100.2655563,58384
48.47983932,-99.64550018,58385
48.30358505,-99.59886932,58386
46.8843689,-98.76665497,58401
46.88034821,-98.68720245,58402
46.9152832,-98.69950104,58405
46.03575134,-99.29316711,58413
46.37333679,-98.48940277,58415
47.53297424,-98.33807373,58416
47.42142487,-99.63893127,58418
47.0610199,-98.85843658,58420
47.44041824,-99.07659149,58421
47.60021973,-99.40522766,58422
47.40110779,-99.83629608,58423
46.88739777,-99.11011505,58424
47.45637131,-98.12470245,58425
47.21852493,-98.58925629,58426
46.82844543,-99.77966309,58428
47.19018555,-98.17398071,58429
47.50882339,-100.2568741,58430
46.51115036,-98.47088623,58431
46.37243271,-98.70768738,58433
46.08959198,-98.58164215,58436
47.66687393,-99.60237885,58438
45.97780991,-98.83015442,58439
46.25329971,-99.16368866,58440
46.17528915,-98.36849213,58441
46.55368042,-99.17959595,58442
47.44260025,-98.68106842,58443
47.49406052,-100.1291428,58444
47.5658989,-98.80945587,58445
47.30595779,-98.2250061,58448
47.45026398,-99.97174072,58451
47.54776001,-98.23123169,58452
46.58432388,-98.95178986,58454
47.30490875,-98.76679993,58455
46.26981354,-98.95472717,58456
46.36793137,-98.29385376,58458
46.30046082,-99.32374573,58460
46.65223312,-98.19529724,58461
47.49198532,-100.4734039,58463
47.6107254,-98.5652771,58464
46.62379837,-98.36891174,58466
46.88485718,-99.33065033,58467
46.63856888,-98.65024567,58472
46.10029221,-98.12709808,58474
47.1799469,-99.55539703,58475
47.20051193,-99.01158905,58476
47.21889496,-100.5046539,58477
47.17549133,-99.74946594,58478
47.09228134,-98.18270111,58479
46.95765305,-98.25944519,58480
46.92795181,-98.42884064,58481
46.8534584,-99.8999176,58482
46.64605331,-99.40736389,58483
47.37599564,-98.48505402,58484
47.39136124,-99.38202667,58486
46.85676575,-99.60567474,58487
47.17895889,-100.0256119,58488
46.38428497,-98.06594086,58490
47.15639877,-98.44132233,58492
47.18477631,-100.2627258,58494
46.27779388,-99.60487366,58495
47.14646149,-99.32868958,58496
46.76506805,-98.54998779,58497
46.81604767,-100.7002792,58501
46.9041214,-100.7503052,58503
46.73757553,-100.6783752,58504
46.82021332,-100.7809143,58505
46.67433167,-101.5669479,58520
47.01254272,-100.6925735,58521
47.25729752,-101.7798157,58523
46.60012054,-100.0736618,58524
46.33861923,-100.6368103,58528
46.29501343,-101.5597,58529
47.12778091,-101.1429214,58530
47.55989838,-101.1956482,58531
46.85758591,-100.0982971,58532
46.40584183,-101.7897034,58533
46.50178909,-101.2472916,58535
46.10961914,-100.6895599,58538
47.62887955,-101.7273331,58540
47.36262512,-102.0578308,58541
46.04706955,-100.0101242,58542
46.51219559,-100.3708115,58544
47.35792542,-101.5912323,58545
46.47984695,-99.93196106,58549
46.24412918,-100.287178,58552
46.74272156,-100.9353027,58554
46.82972336,-100.4983749,58558
47.48939896,-100.7280502,58559
46.67844009,-100.2651291,58560
46.48714828,-99.68289185,58561
46.37734985,-101.9968719,58562
46.898983,-101.4392548,58563
46.26609421,-101.3442307,58564
47.49348068,-101.3708954,58565
46.58321762,-100.9253464,58566
46.08738708,-101.0453568,58568
46.26810074,-101.1993713,58569
46.38191986,-100.8876724,58570
47.2812233,-101.4012909,58571
46.85548019,-100.3414612,58572
46.09827423,-100.201004,58573
47.56727219,-100.8960266,58575
47.4368515,-101.2141724,58576
47.31773758,-101.0522919,58577
47.17942047,-100.7383652,58579
47.26752853,-101.9433212,58580
46.03517914,-99.77442932,58581
46.91687012,-102.834259,58601
46.51133347,-103.3383102,58620
47.08836746,-103.9304504,58621
46.89400482,-103.2632828,58622
46.18582153,-103.4318085,58623
47.26813126,-102.1997681,58625
47.38302612,-102.622963,58626
47.23439789,-103.2726517,58627
46.94409943,-102.5785599,58630
46.80683517,-101.8009338,58631
46.66598129,-103.9659958,58632
47.4230957,-103.3162918,58634
47.37934494,-102.3671722,58636
46.96234131,-102.0649414,58638
46.09500885,-102.5936584,58639
47.45372772,-102.9066849,58640
46.6678772,-102.5139084,58641
47.20817947,-102.8331985,58642
46.33089828,-103.9447861,58643
46.95100403,-103.5496521,58645
46.39291382,-102.2876434,58646
46.51890182,-102.9362946,58647
46.12627411,-102.9228745,58649
46.44125366,-102.585434,58650
46.25807953,-103.7332458,58651
46.90585709,-102.2442093,58652
46.09719467,-103.1305466,58653
46.88726044,-103.794899,58654
46.77160263,-103.0313416,58655
46.94303513,-102.4583664,58656
48.14482498,-101.3260193,58701
48.23213959,-101.2937851,58702
48.33407211,-101.3066635,58703
48.42472076,-101.3209457,58704
48.42234039,-101.3339081,58705
48.24621582,-101.3005142,58707
47.86806107,-100.2310944,58710
48.92957687,-101.289093,58711
47.97097397,-100.5316849,58712
48.53837967,-100.5817947,58713
47.8043251,-101.0678482,58716
48.30555725,-101.8035202,58718
48.80311203,-102.2705383,58721
48.23817444,-101.5014954,58722
47.74588776,-100.5962448,58723
48.49549103,-101.6800079,58725
48.83987045,-102.7968292,58727
48.86488342,-103.3166733,58730
48.4367485,-100.9840164,58731
48.17501068,-101.587883,58733
48.51368713,-101.9352951,58734
47.87020874,-101.4812698,58735
47.93085098,-100.3966293,58736
48.91597748,-102.3823242,58737
48.46640015,-101.2222214,58740
48.27679825,-100.8308258,58741
48.11654663,-100.6153183,58744
48.71344376,-102.0940552,58746
48.68172836,-100.6548386,58748
48.61095428,-101.3975296,58750
48.82949066,-102.5799637,58752
48.62596512,-102.9509506,58755
47.97072983,-101.8147659,58756
47.68628311,-102.5558167,58757
47.7820282,-100.1017075,58758
47.85561752,-101.2389297,58759
48.69729996,-101.1576233,58760
48.78437042,-101.5348129,58761
48.67321014,-100.9400864,58762
47.99094391,-102.5647125,58763
48.87329483,-103.0428162,58765
48.23323441,-101.0036316,58768
48.31990814,-102.202713,58769
47.88434219,-102.1696472,58770
48.08831024,-101.9762115,58771
48.95957565,-102.6337128,58772
48.58258057,-102.6578369,58773
47.71006012,-101.8611984,58775
48.24780655,-102.62323,58776
47.78828049,-100.9339905,58778
47.86938858,-101.7754059,58779
48.01572037,-101.1327057,58781
48.94434738,-101.7046738,58782
48.87979126,-100.7604675,58783
48.36436081,-102.4177017,58784
48.30778885,-101.0893707,58785
48.75632095,-101.8136597,58787
48.34579849,-100.4677505,58788
48.55318069,-100.8088913,58789
48.02957153,-100.9477158,58790
47.97122955,-100.746788,58792
48.86922455,-101.0510254,58793
48.26994324,-102.7821808,58794
48.64037323,-103.1567535,58795
48.21789169,-103.7630844,58801
48.61187363,-103.4611969,58830
47.79932785,-103.6585388,58831
48.88715363,-103.5203323,58833
47.77231979,-103.4307327,58835
47.76999283,-103.9008408,58838
48.23386002,-103.3774872,58843
48.88752747,-103.7499542,58844
48.6410408,-103.9175339,58845
47.91089249,-102.9077911,58847
48.31752777,-103.2029266,58849
48.36428833,-102.9467545,58852
48.07543182,-103.8368835,58853
47.82837296,-103.1532516,58854
48.59502792,-103.7328644,58856
45.53026962,-109.5491791,59001
46.02302933,-108.6659698,59002
45.44314575,-106.1982803,59003
45.92082977,-108.0888824,59006
45.13381958,-109.1163254,59007
45.06172562,-109.0877533,59008
45.99252701,-107.2987289,59010
45.92472076,-109.9486237,59011
45.27492523,-106.4401855,59012
45.45610809,-109.0871201,59013
45.19394684,-108.759697,59014
46.05406952,-108.8037872,59015
45.39267731,-106.9473038,59016
45.85689545,-110.5380173,59018
45.65178299,-109.2175293,59019
45.10803223,-110.100563,59020
45.47862244,-107.1656799,59022
46.27842712,-107.8071136,59024
45.11433411,-106.6580582,59025
45.48536682,-108.7843704,59026
45.24215317,-110.9129105,59027
45.30243301,-109.7138519,59028
45.40797043,-108.7988129,59029
45.10451508,-110.5189972,59030
45.50270462,-107.414978,59031
47.02458572,-108.7027969,59032
45.72912979,-109.7074509,59033
45.69703674,-107.6942368,59034
45.28297424,-107.9631882,59035
46.4802742,-109.9339676,59036
45.82398224,-108.2422333,59037
46.20382309,-107.20961,59038
46.68677521,-107.2911224,59039
45.52202225,-108.9914551,59041
45.55079269,-106.6763992,59043
45.63013077,-108.7284927,59044
46.39848328,-109.0156937,59046
45.54740524,-110.5711899,59047
45.25296783,-107.5472794,59050
45.46579742,-110.1455231,59052
46.45988464,-110.4606171,59053
46.64453888,-107.7487793,59054
46.10899734,-109.8098907,59055
45.85350037,-108.9331894,59057
47.14700317,-107.7175674,59058
46.40791702,-108.0726242,59059
45.26633453,-109.8900833,59061
45.09374237,-106.150238,59062
45.6607933,-108.9267044,59063
45.81661224,-107.9764328,59064
45.27142715,-110.7150803,59065
45.33587646,-108.5102615,59066
46.0003891,-109.2176361,59067
45.08706284,-109.5583954,59068
45.82036972,-109.5009155,59069
45.37517166,-109.1857986,59070
45.24613571,-109.629631,59071
46.47162247,-108.5464172,59072
46.36306,-109.3532104,59074
45.40533066,-107.8836136,59075
46.27874756,-107.0739517,59076
47.16506958,-107.5563583,59077
46.3336525,-109.6105499,59078
46.06211853,-108.3633041,59079
45.00843811,-109.9732819,59081
45.74301147,-110.2252808,59082
46.32308578,-110.1878967,59085
46.07195282,-110.5640945,59086
47.14191818,-108.2265778,59087
46.07433701,-108.0935822,59088
45.08283997,-107.3608322,59089
45.61305237,-108.3903046,59101
45.77565002,-108.5802002,59102
45.89281464,-108.4975739,59105
45.81288528,-108.7057724,59106
48.17293167,-105.699501,59201
48.69864273,-104.3498611,59211
48.22238541,-104.1430664,59212
48.18941116,-104.8866119,59213
47.29977036,-106.0389862,59214
47.51663589,-105.7690811,59215
47.579319,-104.2494659,59217
48.08523178,-104.5568848,59218
48.52609634,-104.2197647,59219
47.93408585,-104.1883163,59221
48.69349289,-105.1164551,59222
47.83226395,-106.2120895,59223
48.28440475,-105.975174,59225
48.35247421,-104.571022,59226
48.13117218,-106.798317,59230
48.39805222,-106.5478592,59231
48.8421669,-106.2357254,59240
48.47763443,-107.0598602,59241
48.44367218,-104.450943,59242
47.75754547,-104.6792068,59243
48.59044647,-106.3063965,59244
48.51620865,-104.5235138,59247
48.2915802,-106.2994232,59248
48.87863541,-106.5697403,59250
48.9132576,-104.8210602,59252
48.70109177,-105.8987045,59253
48.75167847,-104.640564,59254
48.24416733,-105.1692276,59255
48.92512131,-104.5635452,59256
48.75131226,-104.9624557,59257
48.58470154,-104.6912842,59258
47.68095779,-105.0998535,59259
48.82818985,-106.0945892,59260
48.57361603,-107.3868256,59261
47.4896698,-104.4971619,59262
48.79117203,-105.5142517,59263
47.60943604,-104.0861053,59270
47.82189178,-105.484787,59274
48.87446594,-104.1990128,59275
48.9656868,-105.2141113,59276
46.29333878,-105.7594986,59301
45.17168427,-104.4172058,59311
47.00237656,-106.2148438,59312
46.30966568,-104.2445221,59313
45.07561111,-105.3749237,59314
47.43650055,-104.8582687,59315
45.35674667,-105.4883652,59317
47.50115585,-107.5138474,59318
47.01050186,-106.686348,59322
45.98421097,-106.6664658,59323
45.78373718,-104.5425339,59324
46.77035522,-104.8594055,59326
46.23677063,-106.6822357,59327
47.09869385,-104.7487793,59330
45.32814789,-104.8621063,59332
46.28012466,-106.2156906,59333
46.33199692,-105.0229874,59336
47.38425446,-106.7984085,59337
46.64045715,-105.6404953,59338
47.27054977,-105.1958542,59339
45.66259003,-105.4651337,59343
46.39886856,-104.5936813,59344
46.42008209,-106.3669586,59347
46.89015198,-105.5022278,59349
45.75230789,-105.7500839,59351
46.96296692,-104.2745209,59353
46.18192291,-104.3002014,59354
47.51121902,-111.2754974,59401
47.63176727,-111.3288727,59404
47.31925964,-111.2985306,59405
47.48688126,-112.6354446,59410
48.86292267,-113.3943481,59411
47.30332184,-110.863678,59412
47.52773666,-111.2599564,59414
48.03734207,-111.4927444,59416
48.67007828,-113.1568298,59417
46.79950333,-109.9204254,59418
47.98373413,-112.4170074,59419
47.877491,-111.0038223,59420
47.07484818,-111.6883698,59421
47.81394196,-112.4738159,59422
47.35293198,-110.107254,59424
48.18716431,-111.8985748,59425
48.77066422,-112.5343399,59427
47.43097687,-109.7801895,59430
48.16893387,-112.4112854,59432
47.88362122,-111.6920319,59433
48.47948837,-113.3635178,59434
47.6119957,-112.046936,59436
47.7159996,-111.1585693,59440
46.86092377,-108.9838333,59441
47.89594269,-110.6400223,59442
47.56393433,-111.8289337,59443
48.71591568,-111.3712845,59444
47.61840057,-110.1595154,59446
47.26485062,-110.47332,59447
48.26702499,-112.7813644,59448
47.5524559,-110.7428131,59450
47.38917542,-109.3896637,59451
46.86189651,-110.1066284,59452
46.63856888,-109.6528473,59453
48.72251892,-112.0054169,59454
48.27014923,-111.3616714,59456
47.13997269,-109.3107376,59457
48.07404327,-110.5069885,59460
48.48933792,-111.2014542,59461
47.12256241,-109.8918381,59462
47.03564835,-110.8308029,59463
46.90711212,-109.6554108,59464
46.89030457,-110.7202606,59465
48.76751328,-111.7041168,59466
48.06735611,-112.6012955,59467
47.7056427,-111.6275482,59468
47.20151138,-110.7016754,59469
47.42665482,-108.7720795,59471
47.39663315,-111.1590347,59472
48.50880814,-111.729538,59474
47.45015717,-111.9165573,59477
47.03255844,-110.3053207,59479
47.16110611,-111.2333145,59480
48.87106323,-111.9124374,59482
47.45301437,-111.7013702,59483
48.96718216,-111.6586914,59484
47.40416336,-111.5716019,59485
48.34049225,-112.3773575,59486
47.5873642,-111.6389923,59487
47.62466431,-109.2304077,59489
48.6898613,-109.7811279,59501
48.03812408,-109.931778,59520
48.2987709,-109.9182739,59521
48.55511856,-111.0055847,59522
48.53158569,-109.2385635,59523
48.22906113,-108.3370056,59524
48.68964767,-110.3028412,59525
48.44057083,-108.7164917,59526
48.03219604,-108.774086,59527
48.57617569,-110.4087448,59528
48.82452011,-108.6317902,59529
48.63176346,-110.717453,59530
48.7883873,-110.8014145,59531
48.5781517,-110.1057816,59532
47.98049545,-109.2914963,59535
48.84279633,-107.9871063,59537
48.11201859,-107.84552,59538
48.59508133,-110.5642624,59540
48.79299164,-108.3684464,59542
48.8053093,-107.5571213,59544
48.93896103,-111.16259,59545
47.75119019,-108.5924759,59546
48.66155624,-109.0303574,59547
46.53059387,-112.1997147,59601
46.73936462,-111.9055252,59602
46.32302094,-112.4360123,59631
46.19990921,-112.020462,59632
46.81884766,-112.3429337,59633
46.47276306,-111.9578323,59634
46.56529236,-111.8258667,59635
46.61972809,-112.1099243,59636
46.36075974,-111.9674988,59638
47.19208527,-112.7473068,59639
46.7361145,-112.2993851,59640
46.28347778,-110.7185898,59642
46.17251968,-111.5898285,59643
46.42879486,-111.415947,59644
46.68767166,-111.0546646,59645
46.49103546,-111.6529388,59647
47.07723999,-112.1278687,59648
46.03493118,-112.4758911,59701
46.0457077,-112.5374603,59703
45.06526947,-112.0679626,59710
46.09461212,-113.1416245,59711
46.70058823,-112.5610657,59713
45.98027802,-111.1298065,59714
45.82592773,-110.8980331,59715
45.06849289,-111.4858093,59716
45.57626343,-111.1180878,59718
44.85816574,-111.7299652,59720
45.88306427,-111.8371582,59721
46.36648178,-112.7724991,59722
44.69625854,-112.7620621,59724
45.09801865,-112.8214722,59725
45.79938507,-112.8308868,59727
46.50891113,-112.4348373,59728
45.29372025,-111.6490707,59729
45.20821762,-111.1286926,59730
46.58219528,-112.7796249,59731
45.48522186,-112.7270126,59732
46.49225235,-112.9416122,59733
45.6175499,-111.9593887,59735
45.32185364,-113.3744278,59736
44.63262177,-112.1848907,59739
45.48252869,-111.8291626,59740
45.76982498,-111.3683472,59741
45.68040848,-112.680336,59743
45.59519577,-111.6147995,59745
45.38478851,-113.0592499,59746
45.73292542,-111.9240265,59747
46.04668045,-112.699234,59748
45.45417404,-112.0727005,59749
45.94824982,-112.7557297,59750
45.70437622,-112.436058,59751
45.94638062,-111.5039444,59752
45.45685577,-112.3263855,59754
45.32527924,-111.9137802,59755
46.17984772,-112.8280029,59756
44.74194336,-111.1828995,59758
45.85161972,-112.1914215,59759
45.76663208,-111.6320572,59760
45.64231873,-113.5341873,59761
45.6021843,-113.0307922,59762
46.85639954,-114.0143356,59801
46.90395737,-113.9192657,59802
46.79574585,-113.9380722,59803
46.87587738,-114.2334137,59804
46.97105408,-114.1112137,59808
46.8988533,-114.6255875,59820
47.17333984,-114.0774384,59821
46.91981506,-113.5777054,59823
47.42274094,-114.2030334,59824
46.61316299,-113.7347336,59825
47.42617798,-113.820282,59826
45.88562393,-114.0041122,59827
46.32979584,-113.9762268,59828
45.77644348,-114.2955704,59829
47.42449188,-115.3436584,59830
47.26012039,-114.368309,59831
46.68895721,-113.2528534,59832
46.64847565,-114.0587921,59833
47.0795784,-114.2218094,59834
46.54030228,-113.2554016,59837
46.18549347,-114.1936569,59840
46.33420944,-114.2229996,59841
47.33027649,-115.4379501,59842
46.83259583,-112.9657593,59843
48.05822754,-115.9742584,59844
47.69028473,-114.5546646,59845
47.15179443,-114.5131912,59846
46.7020874,-114.4605942,59847
47.69949722,-114.6932907,59848
46.87154388,-113.8765793,59851
48.04201889,-115.7907257,59853
47.02745819,-113.0861816,59854
47.60547256,-114.1185455,59855
47.31287766,-114.7472458,59856
46.28577042,-113.4674072,59858
47.53521347,-114.8265457,59859
47.70653152,-114.1728134,59860
47.30020523,-114.182579,59863
47.5292511,-114.1092987,59864
47.330513,-114.0102005,59865
47.32833481,-115.20504,59866
47.44000244,-115.6119766,59867
47.21178055,-113.5060043,59868
46.51630783,-114.0634537,59870
45.87069321,-113.8193741,59871
47.11001968,-114.9009171,59872
47.66772079,-115.2957535,59873
47.79943085,-115.6234207,59874
46.41984558,-114.3146133,59875
48.22964859,-114.3850555,59901
47.79492569,-114.2941437,59910
47.73854828,-113.7409363,59911
48.40884018,-114.1541595,59912
48.4335022,-113.9591446,59913
47.85819626,-114.2818298,59914
47.84812927,-114.4051971,59915
